id,created_on,last_edit,job_posting_id,skill_id
360,"2024-10-16 14:12:51.758273","2024-10-16 14:12:51.758281",78,83
361,"2024-10-16 14:12:51.762087","2024-10-16 14:12:51.762096",79,118
362,"2024-10-16 14:12:51.762802","2024-10-16 14:12:51.762811",79,30
363,"2024-10-16 14:12:51.763513","2024-10-16 14:12:51.763521",79,1
364,"2024-10-16 14:12:51.764227","2024-10-16 14:12:51.764235",79,4
365,"2024-10-16 14:12:51.764922","2024-10-16 14:12:51.764931",79,3
366,"2024-10-16 14:12:51.765618","2024-10-16 14:12:51.765627",79,24
367,"2024-10-16 14:12:51.766456","2024-10-16 14:12:51.766464",79,119
368,"2024-10-16 14:12:51.767320","2024-10-16 14:12:51.767328",79,120
369,"2024-10-16 14:12:51.770541","2024-10-16 14:12:51.770550",80,100
370,"2024-10-16 14:12:51.779214","2024-10-16 14:12:51.779224",80,121
371,"2024-10-16 14:12:51.780156","2024-10-16 14:12:51.780165",80,122
372,"2024-10-16 14:12:51.781051","2024-10-16 14:12:51.781060",80,123
373,"2024-10-16 14:12:51.781938","2024-10-16 14:12:51.781946",80,124
374,"2024-10-16 14:12:51.784615","2024-10-16 14:12:51.784623",81,125
375,"2024-10-16 14:12:51.785493","2024-10-16 14:12:51.785502",81,126
376,"2024-10-16 14:12:51.788156","2024-10-16 14:12:51.788164",82,30
377,"2024-10-16 14:12:51.788882","2024-10-16 14:12:51.788890",82,1
378,"2024-10-16 14:12:51.789596","2024-10-16 14:12:51.789605",82,3
379,"2024-10-16 14:12:51.790323","2024-10-16 14:12:51.790331",82,55
380,"2024-10-16 14:12:51.791201","2024-10-16 14:12:51.791209",82,127
381,"2024-10-16 14:12:51.794274","2024-10-16 14:12:51.794283",83,11
382,"2024-10-16 14:12:51.794989","2024-10-16 14:12:51.794997",83,1
383,"2024-10-16 14:12:51.795712","2024-10-16 14:12:51.795721",83,3
384,"2024-10-16 14:12:51.798957","2024-10-16 14:12:51.798966",84,121
385,"2024-10-16 14:12:51.799692","2024-10-16 14:12:51.799701",84,1
386,"2024-10-16 14:12:51.800416","2024-10-16 14:12:51.800424",84,30
387,"2024-10-16 14:12:51.801123","2024-10-16 14:12:51.801132",84,3
388,"2024-10-16 14:12:51.804738","2024-10-16 14:12:51.804747",85,30
389,"2024-10-16 14:12:51.805464","2024-10-16 14:12:51.805473",85,1
390,"2024-10-16 14:12:51.806179","2024-10-16 14:12:51.806188",85,3
391,"2024-10-16 14:12:51.807042","2024-10-16 14:12:51.807050",85,128
392,"2024-10-16 14:12:51.807917","2024-10-16 14:12:51.807926",85,129
393,"2024-10-16 14:12:51.811645","2024-10-16 14:12:51.811653",86,30
394,"2024-10-16 14:12:51.812359","2024-10-16 14:12:51.812367",86,3
395,"2024-10-16 14:12:51.813052","2024-10-16 14:12:51.813060",86,22
396,"2024-10-16 14:12:51.815570","2024-10-16 14:12:51.815583",87,30
397,"2024-10-16 14:12:51.816284","2024-10-16 14:12:51.816293",87,94
398,"2024-10-16 14:12:51.816991","2024-10-16 14:12:51.816999",87,1
399,"2024-10-16 14:12:51.817692","2024-10-16 14:12:51.817700",87,51
400,"2024-10-16 14:12:51.818391","2024-10-16 14:12:51.818399",87,3
401,"2024-10-16 14:12:51.821151","2024-10-16 14:12:51.821159",88,130
402,"2024-10-16 14:12:51.821873","2024-10-16 14:12:51.821881",88,94
403,"2024-10-16 14:12:51.822590","2024-10-16 14:12:51.822598",88,1
404,"2024-10-16 14:12:51.823289","2024-10-16 14:12:51.823297",88,9
405,"2024-10-16 14:12:51.824004","2024-10-16 14:12:51.824012",88,6
406,"2024-10-16 14:12:51.824710","2024-10-16 14:12:51.824718",88,56
407,"2024-10-16 14:12:51.825572","2024-10-16 14:12:51.825580",88,131
408,"2024-10-16 14:12:51.826272","2024-10-16 14:12:51.826280",88,57
409,"2024-10-16 14:12:51.826970","2024-10-16 14:12:51.826978",88,8
410,"2024-10-16 14:12:51.829477","2024-10-16 14:12:51.829486",89,83
411,"2024-10-16 14:12:51.830221","2024-10-16 14:12:51.830230",89,30
412,"2024-10-16 14:12:51.830946","2024-10-16 14:12:51.830954",89,1
413,"2024-10-16 14:12:51.831652","2024-10-16 14:12:51.831661",89,27
414,"2024-10-16 14:12:51.832380","2024-10-16 14:12:51.832389",89,51
415,"2024-10-16 14:12:51.833085","2024-10-16 14:12:51.833093",89,24
416,"2024-10-16 14:12:51.833789","2024-10-16 14:12:51.833797",89,56
417,"2024-10-16 14:12:51.834515","2024-10-16 14:12:51.834523",89,7
418,"2024-10-16 14:12:51.837272","2024-10-16 14:12:51.837281",90,132
419,"2024-10-16 14:12:51.838136","2024-10-16 14:12:51.838144",90,133
420,"2024-10-16 14:12:51.839009","2024-10-16 14:12:51.839017",90,134
421,"2024-10-16 14:12:51.839892","2024-10-16 14:12:51.839901",90,135
422,"2024-10-16 14:12:51.842399","2024-10-16 14:12:51.842408",91,1
423,"2024-10-16 14:12:51.843118","2024-10-16 14:12:51.843126",91,3
424,"2024-10-16 14:12:51.843834","2024-10-16 14:12:51.843843",91,51
425,"2024-10-16 14:12:51.846339","2024-10-16 14:12:51.846348",92,30
426,"2024-10-16 14:12:51.847063","2024-10-16 14:12:51.847072",92,83
427,"2024-10-16 14:12:51.849712","2024-10-16 14:12:51.849721",93,21
428,"2024-10-16 14:12:51.850420","2024-10-16 14:12:51.850429",93,18
429,"2024-10-16 14:12:51.851118","2024-10-16 14:12:51.851127",93,15
430,"2024-10-16 14:12:51.852178","2024-10-16 14:12:51.852186",93,136
431,"2024-10-16 14:12:51.852903","2024-10-16 14:12:51.852912",93,17
432,"2024-10-16 14:12:51.853622","2024-10-16 14:12:51.853631",93,101
433,"2024-10-16 14:12:51.854485","2024-10-16 14:12:51.854494",93,137
434,"2024-10-16 14:12:51.858341","2024-10-16 14:12:51.858349",94,11
435,"2024-10-16 14:12:51.859217","2024-10-16 14:12:51.859225",94,138
436,"2024-10-16 14:12:51.859944","2024-10-16 14:12:51.859952",94,19
437,"2024-10-16 14:12:51.860648","2024-10-16 14:12:51.860657",94,12
438,"2024-10-16 14:12:51.861494","2024-10-16 14:12:51.861503",94,139
439,"2024-10-16 14:12:51.862190","2024-10-16 14:12:51.862198",94,16
440,"2024-10-16 14:12:51.863637","2024-10-16 14:12:51.863646",94,140
441,"2024-10-16 14:12:51.866684","2024-10-16 14:12:51.866693",95,141
442,"2024-10-16 14:12:51.867579","2024-10-16 14:12:51.867587",95,142
443,"2024-10-16 14:12:51.868461","2024-10-16 14:12:51.868469",95,143
444,"2024-10-16 14:12:51.869338","2024-10-16 14:12:51.869346",95,144
445,"2024-10-16 14:12:51.870219","2024-10-16 14:12:51.870228",95,145
446,"2024-10-16 14:12:51.872857","2024-10-16 14:12:51.872866",96,58
447,"2024-10-16 14:12:51.873597","2024-10-16 14:12:51.873605",96,23
448,"2024-10-16 14:12:51.874320","2024-10-16 14:12:51.874328",96,1
449,"2024-10-16 14:12:51.875190","2024-10-16 14:12:51.875198",96,146
450,"2024-10-16 14:12:51.876054","2024-10-16 14:12:51.876063",96,147
451,"2024-10-16 14:12:51.876928","2024-10-16 14:12:51.876937",96,148
452,"2024-10-16 14:12:51.877795","2024-10-16 14:12:51.877804",96,149
453,"2024-10-16 14:12:51.880434","2024-10-16 14:12:51.880443",97,15
454,"2024-10-16 14:12:51.881146","2024-10-16 14:12:51.881154",97,18
455,"2024-10-16 14:12:51.882027","2024-10-16 14:12:51.882036",97,150
456,"2024-10-16 14:12:51.882739","2024-10-16 14:12:51.882747",97,17
457,"2024-10-16 14:12:51.883610","2024-10-16 14:12:51.883619",97,151
458,"2024-10-16 14:12:51.884480","2024-10-16 14:12:51.884488",97,152
459,"2024-10-16 14:12:51.885352","2024-10-16 14:12:51.885360",97,153
460,"2024-10-16 14:12:51.886208","2024-10-16 14:12:51.886216",97,154
461,"2024-10-16 14:12:51.887062","2024-10-16 14:12:51.887071",97,155
462,"2024-10-16 14:12:51.887933","2024-10-16 14:12:51.887942",97,156
463,"2024-10-16 14:12:51.890591","2024-10-16 14:12:51.890600",98,139
464,"2024-10-16 14:12:51.891317","2024-10-16 14:12:51.891326",98,16
465,"2024-10-16 14:12:51.892186","2024-10-16 14:12:51.892194",98,157
466,"2024-10-16 14:12:51.893046","2024-10-16 14:12:51.893055",98,158
467,"2024-10-16 14:12:51.893760","2024-10-16 14:12:51.893768",98,140
468,"2024-10-16 14:12:51.894615","2024-10-16 14:12:51.894623",98,159
469,"2024-10-16 14:12:51.895317","2024-10-16 14:12:51.895326",98,17
470,"2024-10-16 14:12:51.896183","2024-10-16 14:12:51.896191",98,160
471,"2024-10-16 14:12:51.897060","2024-10-16 14:12:51.897068",98,161
472,"2024-10-16 14:12:51.899702","2024-10-16 14:12:51.899711",99,6
473,"2024-10-16 14:12:51.900609","2024-10-16 14:12:51.900618",99,162
474,"2024-10-16 14:12:51.901501","2024-10-16 14:12:51.901509",99,163
475,"2024-10-16 14:12:51.902369","2024-10-16 14:12:51.902377",99,164
476,"2024-10-16 14:12:51.903237","2024-10-16 14:12:51.903245",99,165
477,"2024-10-16 14:12:51.904094","2024-10-16 14:12:51.904103",99,166
478,"2024-10-16 14:12:51.907095","2024-10-16 14:12:51.907103",100,167
479,"2024-10-16 14:12:51.907991","2024-10-16 14:12:51.907999",100,168
480,"2024-10-16 14:12:51.908862","2024-10-16 14:12:51.908871",100,169
481,"2024-10-16 14:12:51.911528","2024-10-16 14:12:51.911537",101,58
482,"2024-10-16 14:12:51.912272","2024-10-16 14:12:51.912280",101,23
483,"2024-10-16 14:12:51.912998","2024-10-16 14:12:51.913007",101,1
484,"2024-10-16 14:12:51.913874","2024-10-16 14:12:51.913883",101,170
485,"2024-10-16 14:12:51.914604","2024-10-16 14:12:51.914612",101,50
486,"2024-10-16 14:12:51.915466","2024-10-16 14:12:51.915475",101,171
487,"2024-10-16 14:12:51.916345","2024-10-16 14:12:51.916353",101,172
488,"2024-10-16 14:12:51.917207","2024-10-16 14:12:51.917215",101,173
489,"2024-10-16 14:12:51.918100","2024-10-16 14:12:51.918109",101,174
490,"2024-10-16 14:12:51.920591","2024-10-16 14:12:51.920600",102,58
491,"2024-10-16 14:12:51.921309","2024-10-16 14:12:51.921317",102,23
492,"2024-10-16 14:12:51.922023","2024-10-16 14:12:51.922032",102,1
493,"2024-10-16 14:12:51.922724","2024-10-16 14:12:51.922732",102,10
494,"2024-10-16 14:12:51.925561","2024-10-16 14:12:51.925569",103,175
495,"2024-10-16 14:12:51.926306","2024-10-16 14:12:51.926314",103,146
496,"2024-10-16 14:12:51.927037","2024-10-16 14:12:51.927045",103,147
497,"2024-10-16 14:12:51.927926","2024-10-16 14:12:51.927935",103,176
498,"2024-10-16 14:12:51.930637","2024-10-16 14:12:51.930646",104,97
499,"2024-10-16 14:12:51.931359","2024-10-16 14:12:51.931368",104,23
500,"2024-10-16 14:12:51.932099","2024-10-16 14:12:51.932108",104,4
501,"2024-10-16 14:12:51.932814","2024-10-16 14:12:51.932823",104,33
502,"2024-10-16 14:12:51.935502","2024-10-16 14:12:51.935510",105,16
503,"2024-10-16 14:12:51.936215","2024-10-16 14:12:51.936224",105,27
504,"2024-10-16 14:12:51.936973","2024-10-16 14:12:51.936982",105,18
505,"2024-10-16 14:12:51.937699","2024-10-16 14:12:51.937707",105,15
506,"2024-10-16 14:12:51.938445","2024-10-16 14:12:51.938454",105,17
507,"2024-10-16 14:12:51.941126","2024-10-16 14:12:51.941135",106,11
508,"2024-10-16 14:12:51.941858","2024-10-16 14:12:51.941867",106,146
509,"2024-10-16 14:12:51.942581","2024-10-16 14:12:51.942589",106,147
510,"2024-10-16 14:12:51.943290","2024-10-16 14:12:51.943298",106,19
511,"2024-10-16 14:12:51.944031","2024-10-16 14:12:51.944039",106,92
512,"2024-10-16 14:12:51.947121","2024-10-16 14:12:51.947129",107,177
513,"2024-10-16 14:12:51.947882","2024-10-16 14:12:51.947890",107,12
514,"2024-10-16 14:12:51.948764","2024-10-16 14:12:51.948773",107,178
515,"2024-10-16 14:12:51.949635","2024-10-16 14:12:51.949644",107,179
516,"2024-10-16 14:12:51.950536","2024-10-16 14:12:51.950544",107,180
517,"2024-10-16 14:12:51.953237","2024-10-16 14:12:51.953246",108,157
518,"2024-10-16 14:12:51.953948","2024-10-16 14:12:51.953956",108,16
519,"2024-10-16 14:12:51.954664","2024-10-16 14:12:51.954673",108,139
520,"2024-10-16 14:12:51.955907","2024-10-16 14:12:51.955916",108,15
521,"2024-10-16 14:12:51.956609","2024-10-16 14:12:51.956617",108,18
522,"2024-10-16 14:12:51.957321","2024-10-16 14:12:51.957333",108,17
523,"2024-10-16 14:12:51.958192","2024-10-16 14:12:51.958201",108,181
524,"2024-10-16 14:12:51.960681","2024-10-16 14:12:51.960690",109,1
525,"2024-10-16 14:12:51.961539","2024-10-16 14:12:51.961548",109,182
526,"2024-10-16 14:12:51.962247","2024-10-16 14:12:51.962255",109,6
527,"2024-10-16 14:12:51.962944","2024-10-16 14:12:51.962953",109,34
528,"2024-10-16 14:12:51.963655","2024-10-16 14:12:51.963664",109,8
529,"2024-10-16 14:12:51.964357","2024-10-16 14:12:51.964365",109,114
530,"2024-10-16 14:12:51.967161","2024-10-16 14:12:51.967169",110,183
531,"2024-10-16 14:12:51.967881","2024-10-16 14:12:51.967889",110,15
532,"2024-10-16 14:12:51.968748","2024-10-16 14:12:51.968756",110,184
533,"2024-10-16 14:12:51.969448","2024-10-16 14:12:51.969456",110,18
534,"2024-10-16 14:12:51.970295","2024-10-16 14:12:51.970304",110,185
535,"2024-10-16 14:12:51.970984","2024-10-16 14:12:51.970993",110,140
536,"2024-10-16 14:12:51.971872","2024-10-16 14:12:51.971880",110,186
537,"2024-10-16 14:12:51.972732","2024-10-16 14:12:51.972741",110,187
538,"2024-10-16 14:12:51.975211","2024-10-16 14:12:51.975220",111,11
539,"2024-10-16 14:12:51.976092","2024-10-16 14:12:51.976103",111,188
540,"2024-10-16 14:12:51.976796","2024-10-16 14:12:51.976804",111,28
541,"2024-10-16 14:12:51.977490","2024-10-16 14:12:51.977499",111,19
542,"2024-10-16 14:12:51.978195","2024-10-16 14:12:51.978203",111,139
543,"2024-10-16 14:12:51.978908","2024-10-16 14:12:51.978917",111,1
544,"2024-10-16 14:12:51.979609","2024-10-16 14:12:51.979618",111,6
545,"2024-10-16 14:12:51.982199","2024-10-16 14:12:51.982207",112,11
546,"2024-10-16 14:12:51.982916","2024-10-16 14:12:51.982925",112,121
547,"2024-10-16 14:12:51.983625","2024-10-16 14:12:51.983634",112,19
548,"2024-10-16 14:12:51.984337","2024-10-16 14:12:51.984345",112,6
549,"2024-10-16 14:12:51.985585","2024-10-16 14:12:51.985594",112,162
550,"2024-10-16 14:12:51.986446","2024-10-16 14:12:51.986455",112,189
551,"2024-10-16 14:12:51.988954","2024-10-16 14:12:51.988962",113,142
552,"2024-10-16 14:12:51.989820","2024-10-16 14:12:51.989829",113,190
553,"2024-10-16 14:12:51.992311","2024-10-16 14:12:51.992319",114,121
554,"2024-10-16 14:12:51.993015","2024-10-16 14:12:51.993024",114,58
555,"2024-10-16 14:12:51.993725","2024-10-16 14:12:51.993734",114,23
556,"2024-10-16 14:12:51.994440","2024-10-16 14:12:51.994449",114,105
557,"2024-10-16 14:12:51.995163","2024-10-16 14:12:51.995172",114,162
558,"2024-10-16 14:12:51.996037","2024-10-16 14:12:51.996046",114,191
559,"2024-10-16 14:12:51.996916","2024-10-16 14:12:51.996925",114,192
560,"2024-10-16 14:12:52.000476","2024-10-16 14:12:52.000484",115,193
561,"2024-10-16 14:12:52.001345","2024-10-16 14:12:52.001354",115,194
562,"2024-10-16 14:12:52.002203","2024-10-16 14:12:52.002212",115,195
563,"2024-10-16 14:12:52.003069","2024-10-16 14:12:52.003078",115,196
564,"2024-10-16 14:12:52.004095","2024-10-16 14:12:52.004104",115,197
565,"2024-10-16 14:12:52.004958","2024-10-16 14:12:52.004980",115,198
566,"2024-10-16 14:12:52.005874","2024-10-16 14:12:52.005883",115,199
567,"2024-10-16 14:12:52.009161","2024-10-16 14:12:52.009169",116,200
568,"2024-10-16 14:12:52.009873","2024-10-16 14:12:52.009881",116,15
569,"2024-10-16 14:12:52.010585","2024-10-16 14:12:52.010593",116,140
570,"2024-10-16 14:12:52.011285","2024-10-16 14:12:52.011294",116,18
571,"2024-10-16 14:12:52.012154","2024-10-16 14:12:52.012162",116,201
572,"2024-10-16 14:12:52.013018","2024-10-16 14:12:52.013026",116,202
573,"2024-10-16 14:12:52.013730","2024-10-16 14:12:52.013739",116,181
574,"2024-10-16 14:12:52.017263","2024-10-16 14:12:52.017272",117,11
575,"2024-10-16 14:12:52.017973","2024-10-16 14:12:52.017982",117,28
576,"2024-10-16 14:12:52.018840","2024-10-16 14:12:52.018849",117,203
577,"2024-10-16 14:12:52.019554","2024-10-16 14:12:52.019562",117,191
578,"2024-10-16 14:12:52.020432","2024-10-16 14:12:52.020440",117,204
579,"2024-10-16 14:12:52.021317","2024-10-16 14:12:52.021325",117,205
580,"2024-10-16 14:12:52.022026","2024-10-16 14:12:52.022034",117,199
581,"2024-10-16 14:12:52.022760","2024-10-16 14:12:52.022768",117,136
582,"2024-10-16 14:12:52.025416","2024-10-16 14:12:52.025425",118,58
583,"2024-10-16 14:12:52.026132","2024-10-16 14:12:52.026140",118,23
584,"2024-10-16 14:12:52.026835","2024-10-16 14:12:52.026844",118,10
585,"2024-10-16 14:12:52.027713","2024-10-16 14:12:52.027721",118,206
586,"2024-10-16 14:12:52.028575","2024-10-16 14:12:52.028584",118,207
587,"2024-10-16 14:12:52.029437","2024-10-16 14:12:52.029446",118,208
588,"2024-10-16 14:12:52.032087","2024-10-16 14:12:52.032095",119,209
589,"2024-10-16 14:12:52.032810","2024-10-16 14:12:52.032819",119,105
590,"2024-10-16 14:12:52.033530","2024-10-16 14:12:52.033539",119,162
591,"2024-10-16 14:12:52.034393","2024-10-16 14:12:52.034402",119,210
592,"2024-10-16 14:12:52.036882","2024-10-16 14:12:52.036890",120,139
593,"2024-10-16 14:12:52.037600","2024-10-16 14:12:52.037609",120,1
594,"2024-10-16 14:12:52.038314","2024-10-16 14:12:52.038323",120,3
595,"2024-10-16 14:12:52.039027","2024-10-16 14:12:52.039035",120,4
596,"2024-10-16 14:12:52.039750","2024-10-16 14:12:52.039759",120,127
597,"2024-10-16 14:12:52.042411","2024-10-16 14:12:52.042420",121,121
598,"2024-10-16 14:12:52.043127","2024-10-16 14:12:52.043135",121,1
599,"2024-10-16 14:12:52.043997","2024-10-16 14:12:52.044006",121,211
600,"2024-10-16 14:12:52.044874","2024-10-16 14:12:52.044883",121,212
601,"2024-10-16 14:12:52.045730","2024-10-16 14:12:52.045738",121,213
602,"2024-10-16 14:12:52.046606","2024-10-16 14:12:52.046615",121,214
603,"2024-10-16 14:12:52.047475","2024-10-16 14:12:52.047483",121,215
604,"2024-10-16 14:12:52.048360","2024-10-16 14:12:52.048369",121,216
605,"2024-10-16 14:12:52.051162","2024-10-16 14:12:52.051170",122,217
606,"2024-10-16 14:12:52.052057","2024-10-16 14:12:52.052066",122,218
607,"2024-10-16 14:12:52.052951","2024-10-16 14:12:52.052959",122,219
608,"2024-10-16 14:12:52.053831","2024-10-16 14:12:52.053839",122,220
609,"2024-10-16 14:12:52.057029","2024-10-16 14:12:52.057038",123,1
610,"2024-10-16 14:12:52.057737","2024-10-16 14:12:52.057746",123,6
611,"2024-10-16 14:12:52.058451","2024-10-16 14:12:52.058460",123,10
612,"2024-10-16 14:12:52.059152","2024-10-16 14:12:52.059160",123,57
613,"2024-10-16 14:12:52.059861","2024-10-16 14:12:52.059869",123,34
614,"2024-10-16 14:12:52.060716","2024-10-16 14:12:52.060724",123,221
615,"2024-10-16 14:12:52.061591","2024-10-16 14:12:52.061599",123,222
616,"2024-10-16 14:12:52.062446","2024-10-16 14:12:52.062454",123,223
617,"2024-10-16 14:12:52.065106","2024-10-16 14:12:52.065115",124,1
618,"2024-10-16 14:12:52.065828","2024-10-16 14:12:52.065837",124,6
619,"2024-10-16 14:12:52.066543","2024-10-16 14:12:52.066552",124,10
620,"2024-10-16 14:12:52.067270","2024-10-16 14:12:52.067279",124,3
621,"2024-10-16 14:12:52.067995","2024-10-16 14:12:52.068004",124,27
622,"2024-10-16 14:12:52.071184","2024-10-16 14:12:52.071193",125,224
623,"2024-10-16 14:12:52.071922","2024-10-16 14:12:52.071931",125,57
624,"2024-10-16 14:12:52.072811","2024-10-16 14:12:52.072820",125,225
625,"2024-10-16 14:12:52.073701","2024-10-16 14:12:52.073709",125,226
626,"2024-10-16 14:12:52.074573","2024-10-16 14:12:52.074582",125,227
627,"2024-10-16 14:12:52.075445","2024-10-16 14:12:52.075453",125,228
628,"2024-10-16 14:12:52.078100","2024-10-16 14:12:52.078109",126,1
629,"2024-10-16 14:12:52.078811","2024-10-16 14:12:52.078819",126,6
630,"2024-10-16 14:12:52.079526","2024-10-16 14:12:52.079535",126,221
631,"2024-10-16 14:12:52.080269","2024-10-16 14:12:52.080278",126,35
632,"2024-10-16 14:12:52.080992","2024-10-16 14:12:52.081000",126,113
633,"2024-10-16 14:12:52.083620","2024-10-16 14:12:52.083629",127,11
634,"2024-10-16 14:12:52.084348","2024-10-16 14:12:52.084356",127,19
635,"2024-10-16 14:12:52.085068","2024-10-16 14:12:52.085076",127,188
636,"2024-10-16 14:12:52.085771","2024-10-16 14:12:52.085780",127,28
637,"2024-10-16 14:12:52.086473","2024-10-16 14:12:52.086482",127,6
638,"2024-10-16 14:12:52.087185","2024-10-16 14:12:52.087194",127,10
639,"2024-10-16 14:12:52.087907","2024-10-16 14:12:52.087916",127,3
640,"2024-10-16 14:12:52.088637","2024-10-16 14:12:52.088646",127,27
641,"2024-10-16 14:12:52.092367","2024-10-16 14:12:52.092376",128,11
642,"2024-10-16 14:12:52.093071","2024-10-16 14:12:52.093080",128,58
643,"2024-10-16 14:12:52.093794","2024-10-16 14:12:52.093803",128,1
644,"2024-10-16 14:12:52.094677","2024-10-16 14:12:52.094686",128,229
645,"2024-10-16 14:12:52.095388","2024-10-16 14:12:52.095397",128,35
646,"2024-10-16 14:12:52.096104","2024-10-16 14:12:52.096112",128,21
647,"2024-10-16 14:12:52.098607","2024-10-16 14:12:52.098615",129,6
648,"2024-10-16 14:12:52.099456","2024-10-16 14:12:52.099464",129,230
649,"2024-10-16 14:12:52.100183","2024-10-16 14:12:52.100192",129,8
650,"2024-10-16 14:12:52.100885","2024-10-16 14:12:52.100893",129,27
651,"2024-10-16 14:12:52.103437","2024-10-16 14:12:52.103446",130,136
652,"2024-10-16 14:12:52.105955","2024-10-16 14:12:52.105963",131,6
653,"2024-10-16 14:12:52.109080","2024-10-16 14:12:52.109088",132,10
654,"2024-10-16 14:12:52.109940","2024-10-16 14:12:52.109949",132,231
